NodeName,X,Y
0.0,-0.3329710066318512,-0.4368133842945099
12346.0,-0.2934666574001312,-0.4424392879009247
1.0,0.11215603351593018,0.15347221493721008
12347.0,0.11594327539205551,0.21657142043113708
12348.0,0.15509603917598724,0.08095969259738922
12349.0,0.1573326587677002,0.1616750806570053
12350.0,-0.31311142444610596,-0.4051358997821808
12352.0,0.17771074175834656,0.19904908537864685
12353.0,-0.3933104872703552,-0.4602344036102295
12354.0,-0.36836573481559753,-0.4753079414367676
12355.0,-0.3144734799861908,-0.4132179617881775
12356.0,0.2030450701713562,0.1751474142074585
12357.0,0.1946968138217926,0.1710774302482605
12358.0,-0.34327593445777893,-0.49321985244750977
12359.0,0.026637259870767593,0.1299446076154709
12360.0,0.09741201996803284,0.20383717119693756
12361.0,-0.3009709417819977,-0.46737149357795715
12362.0,0.022247882559895515,0.14181852340698242
12363.0,0.11911044269800186,0.07913744449615479
12364.0,0.13627798855304718,0.2344561219215393
12365.0,-0.33524009585380554,-0.37611156702041626
12370.0,0.1863451451063156,0.18924939632415771
12371.0,0.050617765635252,0.18619279563426971
12372.0,0.07606292515993118,0.24311895668506622
12373.0,-0.35502439737319946,-0.3763195872306824
12374.0,0.10273424535989761,0.07480112463235855
12375.0,0.10544085502624512,0.0649864450097084
12377.0,-0.348768413066864,-0.4005557894706726
12378.0,0.02836853265762329,0.14175322651863098
12379.0,0.10344305634498596,0.16573990881443024
12380.0,0.04675253480672836,0.14091409742832184
12381.0,0.1825806349515915,0.1389964371919632
12383.0,-0.39944151043891907,-0.43897688388824463
12384.0,0.09912499040365219,0.08607107400894165
12386.0,-0.334757000207901,-0.47413545846939087
12388.0,0.0626833364367485,0.16717788577079773
12390.0,0.09602031856775284,0.0805259644985199
12391.0,0.13167278468608856,0.2469823807477951
12393.0,0.1265387386083603,0.16739261150360107
12394.0,0.1550007313489914,0.1516554206609726
12395.0,0.08963007479906082,0.06774493306875229
12397.0,0.15255893766880035,0.10202378034591675
12398.0,0.07521922886371613,0.19978100061416626
12399.0,0.11660538613796234,0.06991733610630035
12401.0,-0.27733829617500305,-0.4762633442878723
12402.0,-0.3231707811355591,-0.4477267861366272
12403.0,0.03116568736732006,0.17909951508045197
12405.0,-0.3730994760990143,-0.4140152335166931
12406.0,0.053423430770635605,0.20519131422042847
12407.0,0.1583811491727829,0.22012200951576233
12408.0,0.024772848933935165,0.11746224015951157
12409.0,0.08185511082410812,0.06593216955661774
12410.0,-0.37886282801628113,-0.43362146615982056
12412.0,0.1260181963443756,0.08689170330762863
12413.0,0.04413928464055061,0.2233451008796692
12414.0,-0.3861858546733856,-0.41701051592826843
2.0,0.9618648886680603,0.16478455066680908
12415.0,0.9445841908454895,0.16309385001659393
12417.0,0.09116826206445694,0.23751550912857056
12418.0,0.14419381320476532,0.15908333659172058
12420.0,0.062647745013237,0.18982653319835663
12421.0,0.14222748577594757,0.19679570198059082
12422.0,0.08844505250453949,0.21892015635967255
12423.0,0.12618228793144226,0.21323147416114807
12424.0,-0.3316754996776581,-0.3933786451816559
12425.0,0.038087572902441025,0.14168398082256317
12426.0,-0.3803412914276123,-0.4196980893611908
12427.0,0.06682874262332916,0.1578337401151657
12428.0,0.09348487108945847,0.19133427739143372
12429.0,0.07262562960386276,0.22779938578605652
12430.0,0.16709811985492706,0.1438898742198944
12431.0,0.16729596257209778,0.23455488681793213
12432.0,0.09330375492572784,0.20998162031173706
12433.0,0.03302733972668648,0.13212935626506805
12434.0,0.18250592052936554,0.0926925539970398
12435.0,0.12005319446325302,0.0880369022488594
12436.0,0.09682569652795792,0.14202682673931122
12437.0,0.06422299891710281,0.14431846141815186
12438.0,0.09588591009378433,0.2505742013454437
12441.0,-0.3402235805988312,-0.5072633624076843
12444.0,0.09150788187980652,0.19783133268356323
12445.0,0.14220960438251495,0.19612954556941986
12446.0,0.12091412395238876,0.2239634245634079
12447.0,-0.29589101672172546,-0.49115699529647827
12448.0,0.13133034110069275,0.12921147048473358
12449.0,0.03226544335484505,0.10675455629825592
12450.0,-0.3731580078601837,-0.403717964887619
12451.0,0.14337953925132751,0.17271128296852112
12452.0,0.20243926346302032,0.12811844050884247
12453.0,0.19552753865718842,0.17784249782562256
12454.0,0.08800015598535538,0.16402406990528107
12455.0,0.09676745533943176,0.1828325390815735
12456.0,0.06375054270029068,0.23379884660243988
12457.0,0.1459515243768692,0.06309518963098526
12458.0,0.03648568317294121,0.19462628662586212
12461.0,0.11904718726873398,0.22242307662963867
12462.0,0.02055506594479084,0.12657417356967926
12463.0,0.0533612035214901,0.08263187855482101
12464.0,0.07262972742319107,0.11856406927108765
12465.0,0.08569291979074478,0.0838831216096878
12468.0,-0.27753230929374695,-0.4765315353870392
12471.0,0.1267211139202118,0.16137780249118805
12472.0,0.14021873474121094,0.0720335990190506
12473.0,0.16364319622516632,0.1587236225605011
12474.0,0.03292098268866539,0.15090329945087433
12475.0,0.12047389894723892,0.06742483377456665
12476.0,0.17395459115505219,0.08046005666255951
12477.0,0.044697314500808716,0.08936282247304916
12479.0,0.19354507327079773,0.1139240711927414
12480.0,0.1659993678331375,0.1880945861339569
12481.0,0.14407308399677277,0.09091551601886749
12483.0,0.14822852611541748,0.11817819625139236
12484.0,0.048543818295001984,0.19250309467315674
12488.0,0.05565890297293663,0.12883993983268738
12489.0,-0.36656421422958374,-0.38009345531463623
12490.0,0.1250007599592209,0.24844911694526672
12491.0,0.022734321653842926,0.19628462195396423
12492.0,0.13294488191604614,0.24689283967018127
12493.0,-0.35304969549179077,-0.3971889615058899
12494.0,0.10478796809911728,0.09100905060768127
12497.0,0.058321669697761536,0.22663624584674835
12498.0,0.15819306671619415,0.1898670792579651
12500.0,0.12229514867067337,0.06196443736553192
12501.0,-0.33295318484306335,-0.49018236994743347
12502.0,0.13355770707130432,0.10872433334589005
12504.0,0.16388428211212158,0.13628092408180237
12506.0,-0.3803245723247528,-0.472802996635437
12507.0,0.1353011131286621,0.08413691818714142
12508.0,0.014757798053324223,0.16435541212558746
12509.0,-0.31377360224723816,-0.5046108365058899
12510.0,0.2049621194601059,0.13828185200691223
12512.0,0.157103031873703,0.1154082790017128
12513.0,0.02661917544901371,0.15911027789115906
12514.0,-0.3397650122642517,-0.37791112065315247
12515.0,-0.3640899658203125,-0.4642561376094818
12516.0,0.026707395911216736,0.14211374521255493
12517.0,0.03309224918484688,0.152295783162117
12518.0,0.11799416691064835,0.06625767797231674
12519.0,0.1937960386276245,0.17693094909191132
12520.0,0.08815823495388031,0.2227986752986908
12521.0,-0.3841657340526581,-0.4396132230758667
12522.0,0.03910962492227554,0.21911199390888214
12523.0,0.07531802356243134,0.08088693022727966
12524.0,0.12121263146400452,0.2355608195066452
12526.0,0.15276624262332916,0.24174010753631592
12527.0,0.08328557759523392,0.1288265883922577
12528.0,0.07262840867042542,0.23169218003749847
12530.0,0.17400096356868744,0.19034424424171448
12531.0,0.04509774222970009,0.21489663422107697
12532.0,0.1470186859369278,0.22332797944545746
12534.0,0.1216779351234436,0.24243442714214325
12535.0,0.17492090165615082,0.12611974775791168
12536.0,0.05725299194455147,0.1669408529996872
12538.0,0.12250705063343048,0.19754666090011597
12539.0,0.2071191817522049,0.15909181535243988
12540.0,0.023975830525159836,0.146631121635437
12541.0,0.0873214453458786,0.21146506071090698
12544.0,0.19672395288944244,0.18567408621311188
12545.0,0.05775142461061478,0.11531928926706314
12546.0,0.04305896535515785,0.13718841969966888
12547.0,-0.373947411775589,-0.43151238560676575
12548.0,-0.3134039044380188,-0.49632880091667175
12550.0,0.028340399265289307,0.1947973668575287
12551.0,-0.39177507162094116,-0.46789735555648804
12552.0,0.0628647655248642,0.15296442806720734
12553.0,0.02640586718916893,0.1888267546892166
12556.0,0.0966072529554367,0.2323264181613922
12557.0,0.026612475514411926,0.11159293353557587
12559.0,-0.35097554326057434,-0.45994189381599426
12560.0,0.0810740664601326,0.2216925472021103
12561.0,-0.38231366872787476,-0.47355830669403076
12562.0,0.05237579345703125,0.14989711344242096
12564.0,-0.3685016930103302,-0.39072728157043457
12565.0,-0.32609015703201294,-0.37729504704475403
12566.0,0.1165606752038002,0.24095796048641205
12567.0,0.105287104845047,0.25093352794647217
12569.0,0.0150630297139287,0.14858897030353546
12571.0,0.17412838339805603,0.18743857741355896
12572.0,0.07604874670505524,0.24321240186691284
12573.0,-0.3556681275367737,-0.4446336328983307
